pkt_rate,pkt_delay,byte_rate,last_pkt,fid,num_pkt,first_pkt,des_add,pkt_in,duration_1,num_byte,duration_2,pkt_out,pkt_sz,is_broadcast,label
0.3103180760279286,3.2225,45.306439100077576,1750038193.837332,3618957719569339227,2,1750038187.392332,10.0.0.12,2,6.445,292,6.445,2,146.0,0,1
0.9093664746892998,1.0996666666666666,118.21764170960897,1750038193.837332,4750301684259200066,3,1750038190.538332,10.0.0.1,3,3.299,390,3.299,3,130.0,0,1
0.15920186796858415,6.281333333333333,22.1290596476332,1750038193.837415,-226306221017813124,3,1750038174.9934149,10.0.0.5,3,18.844,417,18.844,3,139.0,0,1
0.27201632097925876,3.67625,40.802448146888814,1750038193.837415,8376612901873851278,4,1750038179.132415,10.0.0.16,4,14.705,600,14.705,4,150.0,0,1
0.20892092343048155,4.7865,34.88979421289042,1750038193.837415,-8114294394862390651,2,1750038184.264415,10.0.0.3,2,9.573,334,9.573,2,167.0,0,1
0.10218679746576742,9.786,17.06519517678316,1750038203.833031,-8114294394862390651,2,1750038184.261031,10.0.0.3,2,19.572,334,19.572,2,167.0,0,1
0.12161751292186075,8.2225,17.75615688659167,1750038203.833031,3618957719569339227,2,1750038187.388031,10.0.0.12,2,16.445,292,16.445,2,146.0,0,1
0.3007066606525335,3.3255,39.09186588482935,1750038203.833031,4750301684259200066,4,1750038190.531031,10.0.0.1,4,13.302,520,13.302,4,130.0,0,1
0.4895361644841513,2.04275,74.40949700159099,1750038203.833031,-846366670266557935,4,1750038195.662031,10.0.0.13,4,8.171,608,8.171,4,152.0,0,1
0.10219724067450178,9.785,17.066939192641797,1750038203.838077,-8114294394862390651,2,1750038184.2680771,10.0.0.3,2,19.57,334,19.57,2,167.0,0,1
